address,year,day,length,weight,count,looped,neighbors,income,label
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,67,0,0.5,1,0,1,310818034,montrealCryptoLocker
15SMH5YbWuixjghZ5AubhWDkRFNfLLkS9Z,2013,296,144,0.160333658,1736,0,1,199950000,montrealCryptoLocker
14ETSyJ5Mvi3nXvX8HUjhhr3LSzwqb38Qa,2013,324,2,0.5,1,0,1,50000000,montrealCryptoLocker
189SsquRVpDHaxpcRnrvd6demoNNz7KU3x,2013,347,0,1,1,0,1,400000000,montrealCryptoLocker
1EjJtEzwKwZwqziT3BdLbVYEgCoj1Cc47C,2013,262,0,0.5,1,0,2,3645100525,montrealCryptoLocker
1Z8CnATEHf88yo5UBDVX1asCwicMHWioG,2013,313,2,0.057142857,7,0,1,100000000,montrealCryptoLocker
19Sf4YEbrGowvvHDKCW3u2e8B7SP2UPzZ7,2013,305,10,0.0025,1,0,2,34477715,montrealCryptoLocker
1GShQhaTPjrTHWkDJG8dncjPkfWxv5cC5P,2013,251,0,0.5,1,0,2,47233863,montrealCryptoLocker
14gN4T1FMD9HRgirLwwcEsnKN4KzdKmPnL,2013,311,144,0.261718768,1159,0,7,327860000,montrealCryptoLocker
1GHhF6ab2BF5HvevfXtid4NFRLtCQDJxuX,2013,296,0,1,1,0,2,51000000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,346,8,0.75,3,0,2,6546130000,montrealCryptoLocker
1AgkvvVYPsLbvyRaqAVkoFH9UpG6ZSsfDD,2013,269,2,0.083333333,1,0,2,61000000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,81,0,2.5,4,0,4,526732258,montrealCryptoLocker
1EH7JWaGEnqjeVK1KjWPdDBzmH8TS2F2Hr,2012,41,0,0.5,1,0,2,38867916,montrealCryptoLocker
1NTqaT3skX1ButcNrDX9qxo9V8Z3CzdPXh,2013,325,8,0.375,3,0,1,50000000,montrealCryptoLocker
16yP425YVE13FY55f5yG2LFzUdUXwa4FA4,2013,303,4,0.083333333,1,0,2,567589186,montrealCryptoLocker
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2013,291,14,0.364861111,10,0,4,699600000,montrealCryptoLocker
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2012,245,20,0.501953125,2,0,4,664179730,montrealCryptoLocker
1PxUHPuVfX8nPCskqdJqCXqsUe7Bknn1jM,2013,331,18,0.7734375,9,0,1,48850000,montrealCryptoLocker
1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,2013,127,12,0.010416667,2,0,2,35979474,montrealCryptoLocker
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2013,292,6,0.791666667,2,1,6,1399400000,montrealCryptoLocker
15sjtHNS88WSTyQEmqvGJMjRNZf1Yryqhf,2013,345,0,1,1,0,1,30000000,montrealCryptoLocker
1EkYhxtFX4GgdXWSPQepsjFLgRehdYwiiB,2013,284,0,1,1,0,2,50000000,montrealCryptoLocker
1Fpg89LmrdWvCtkTZF4eTccCdoCrSqniGh,2013,290,4,0.125,1,0,1,200000000,montrealCryptoLocker
1548XtfEVgbKjkzbB3KeZUcmf8vyWWZcae,2013,281,0,0.5,1,0,2,200000000,montrealCryptoLocker
15NREgp1VhvkCpuheAJkoxCXKMXS1aPyem,2013,102,138,0.032107269,3198,0,2,100000000,montrealCryptoLocker
1Q6nBovJUw1qVTKfwX5YYhJxSPsMqg1MHD,2013,322,144,2.3573874,3863,17,4,671990000,montrealCryptoLocker
1PuLiFmAKhDVwkTggqzVGKMPGqXeoQFMzc,2014,29,144,3.071970124,974,0,3,2661548298,montrealCryptoLocker
1DSLT5Gi4VCEV6b28gNjTi28B7wVtKnqQu,2013,295,40,1.00214464,10,0,2,30000000,montrealCryptoLocker
1EgTjcEd4roSnZzeNJQ4E5sKNTCpRiKfzE,2014,28,0,2,2,0,2,523905039,montrealCryptoLocker
1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,2014,64,144,1.092970647,1686,1338,4,270000000,montrealCryptoLocker
1AcmReaAfx6bANeVhpdnrG96NKfya9pdUn,2013,294,2,0.25,1,0,2,8400000000,montrealCryptoLocker
1DmeJsKBH9ubsVgtMbEoZjoPHGoc97QWQD,2013,334,144,18.17475047,2088,2088,24,70030000000,montrealCryptoLocker
1GSkkYQiRf2QvS59cphT5nFQxyx8jhDZLR,2013,299,6,0.25,1,0,2,32019215,montrealCryptoLocker
15t8jextJy8Zw3o76RxEWxBFp53kyhFAtL,2013,286,2,0.333333333,1,0,2,599980000,montrealCryptoLocker
1AnbhSaGTS7Y8knu4AAZn1Uj1ZcdoCh6w9,2013,293,2,1,1,0,2,49696969,montrealCryptoLocker
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2013,227,68,2.070314439,4,1,10,1949600000,montrealCryptoLocker
16Js7ur35eX3cYBevVKRmmWqrGYuLttD6h,2013,311,144,0.09208479,1330,0,4,424712676,montrealCryptoLocker
14qfTVJiSH9dmAnnyhUswZM1HhX9yThgzJ,2013,339,0,1,1,0,2,397390000,montrealCryptoLocker
1KJaCAzq6v3nyENg7DUDhjLqP4GZBZrDma,2013,328,118,4.58E-18,13,13,2,1608000000,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2013,312,4,0.161111111,5,0,2,800000000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,332,2,0.5,1,0,1,100000000,montrealCryptoLocker
1D7d1UJh5ZKvaQr1VJ4r5qkJVUyc6wCuFm,2013,278,0,1,1,0,2,37685414,montrealCryptoLocker
18ssD3CQrMLRNUeC8z7UpKytF33LgEXBg8,2014,52,2,1,1,0,2,30508635,montrealCryptoLocker
1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2013,137,0,0.5,1,0,2,200000000,montrealCryptoLocker
199aKfZUiNXFuk3TADJB2JpWVNXKReL3yw,2013,256,8,1.517973856,6,5,6,677000000,montrealCryptoLocker
1EjJtEzwKwZwqziT3BdLbVYEgCoj1Cc47C,2013,283,2,0.25,1,0,2,2926202582,montrealCryptoLocker
135HGvzVR5Ui4PtN7eH9HEYxtCFaawX2sG,2014,35,6,0.25,1,0,2,71133406,montrealCryptoLocker
1AqUM2jwhMCNDt9YJuRFD9cAwF4XR9vfxi,2013,126,8,0.256944444,5,0,2,2000000000,montrealCryptoLocker
1Km4QwBnppCULZeUSmaJMV3qVi7sQmCtKf,2013,219,144,0.189346808,1572,1572,6,367520000,montrealCryptoLocker
135N2nfAkextd6E25quXpM98qLSi2BccCb,2013,347,0,0.5,1,0,1,4193607666,montrealCryptoLocker
16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2013,340,144,1.487057525,2764,1630,5,940000000,montrealCryptoLocker
1PTizVYLYCJKZmoSVDjua3KdSR62Jfztih,2013,298,144,1.691128781,1251,0,6,131628000,montrealCryptoLocker
1GvTXqgXok1j8QPg6CaaEvLmPvGw2LeBLo,2013,291,0,0.5,1,0,2,580000000,montrealCryptoLocker
1LhbzG1953mFBnfwAhYCjZVQLhHm3Wpruc,2013,352,10,0.5625,2,2,4,199980000,montrealCryptoLocker
175zcLEeoKbKMs3hP1UR9NzRHrC4p916NU,2013,291,22,0.138618165,10,9,6,2680050000,montrealCryptoLocker
18ssD3CQrMLRNUeC8z7UpKytF33LgEXBg8,2014,47,0,1,1,0,1,89132840,montrealCryptoLocker
18kFpBYjM5STahiLK3MdBWseHY24dZEdao,2013,309,12,1.25,3,0,2,801622750,montrealCryptoLocker
123timpjDfSXHB1kL2dJYTW3YiPAtfh4AF,2014,7,56,0.125474818,12,0,1,60000000,montrealCryptoLocker
18gpjsP887vxbGBQF3o9dUjyiUKEYY3znS,2013,332,0,0.5,1,0,2,300000000,montrealCryptoLocker
1Km4QwBnppCULZeUSmaJMV3qVi7sQmCtKf,2013,243,140,0.073125423,1764,0,2,1037300000,montrealCryptoLocker
1MvkxCQe8eFAYNk9QxEuAW7Mz5fxE12SFi,2013,309,144,0.577705112,1308,0,1,40250000,montrealCryptoLocker
1JdJ3qFFBnXbMSyuxFosniB63RxxBGY6aj,2013,310,144,0.342297375,1713,0,1,200000000,montrealCryptoLocker
13ojpnEcD7RT4vYRVkASs54AY9KnqD9HrX,2013,324,6,0.125,1,0,1,34500000,montrealCryptoLocker
1GShQhaTPjrTHWkDJG8dncjPkfWxv5cC5P,2013,299,82,7.63E-06,1,0,2,31088266,montrealCryptoLocker
15TUWbycJsvw5MGfApS6Ux4tAgL3ag2aNj,2013,193,8,0.015625,1,1,2,100000000,montrealCryptoLocker
1EfPDKUaxaqCcAHEq6esjSb39WypRPwUA4,2013,306,0,0.333333333,1,0,2,35179657,montrealCryptoLocker
1CLMS4zKMkY7NymUKZYC3LcjMw8DPqXhBU,2013,311,0,1,1,0,1,200000000,montrealCryptoLocker
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2013,100,6,3.166666667,5,0,10,1875000000,montrealCryptoLocker
1Mz8NVbYkWY1c1U8CsFKSZHa8VAzU6Fjd2,2013,299,14,1.0625,2,0,1,200000000,montrealCryptoLocker
1Km4QwBnppCULZeUSmaJMV3qVi7sQmCtKf,2013,238,144,1.954811802,2793,2753,6,1156500000,montrealCryptoLocker
1EH7JWaGEnqjeVK1KjWPdDBzmH8TS2F2Hr,2012,322,6,0.125,1,0,1,39908740,montrealCryptoLocker
1D7d1UJh5ZKvaQr1VJ4r5qkJVUyc6wCuFm,2013,222,8,1.375,5,0,2,1000000000,montrealCryptoLocker
175zcLEeoKbKMs3hP1UR9NzRHrC4p916NU,2013,282,28,2.087500238,9,0,10,6830000000,montrealCryptoLocker
1HKf5wtD3NwM58FHN5tYs3wpeDaKkwEDHf,2014,7,18,0.234375,8,0,1,50000000,montrealCryptoLocker
1EBVBEaqD34dCwPyXYVttuVm7H9g6XsC8u,2013,351,0,1,1,0,1,30000000,montrealCryptoLocker
1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2013,235,0,0.5,1,0,2,298500000,montrealCryptoLocker
1BJMupWPX61HjFTBmkXpQfXgfMoPp8x8SV,2013,298,58,9.31E-10,1,0,2,1900000000,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2012,158,44,2.72E-06,13,0,2,412150911,montrealCryptoLocker
17w9bMf2DEcDUbpfVFodb34LpJShHdCTRv,2013,281,0,1,1,0,2,200000000,montrealCryptoLocker
16Js7ur35eX3cYBevVKRmmWqrGYuLttD6h,2013,334,2,0.166666667,1,0,1,113742000,montrealCryptoLocker
175zcLEeoKbKMs3hP1UR9NzRHrC4p916NU,2014,2,32,0.196663294,30,0,1,1600000000,montrealCryptoLocker
135N2nfAkextd6E25quXpM98qLSi2BccCb,2013,357,0,0.5,1,0,1,1471000000,montrealCryptoLocker
12Sc9BLA1UTUQLYhV9DWyNUEdRRFiqwUjF,2014,11,16,0.02552474,10,0,2,150834800,montrealCryptoLocker
19ymQpDbMXZRiMDmCXmvccb5pWT14yFKq5,2013,223,144,0.147262782,209,0,2,100000000,montrealCryptoLocker
199aKfZUiNXFuk3TADJB2JpWVNXKReL3yw,2011,283,114,1.49E-11,41,0,2,117000000,montrealCryptoLocker
1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2013,307,6,0.121926999,8,0,12,400000000,montrealCryptoLocker
1GvYfozt24QbUe37CvovwiVXaneybAD8cY,2013,354,144,0.053797652,608,0,1,50000000,montrealCryptoLocker
1AUJmVVJhC5KHSjdToTs4EQ2DM7fExB7Nv,2013,310,138,2.745217829,172,1,13,4757570000,montrealCryptoLocker
1DSLT5Gi4VCEV6b28gNjTi28B7wVtKnqQu,2013,261,44,1.003377279,8,0,6,218494228,montrealCryptoLocker
1D7d1UJh5ZKvaQr1VJ4r5qkJVUyc6wCuFm,2013,315,144,4.742320382,1511,66,9,1183409227,montrealCryptoLocker
1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2013,293,6,0.298002759,11,2,23,600000000,montrealCryptoLocker
1EjJtEzwKwZwqziT3BdLbVYEgCoj1Cc47C,2013,330,144,3.39E-06,3285,0,1,45359283,montrealCryptoLocker
1Mqf9m3wCfHknzMSKw5uF7fEmVRAmFbqQ,2013,335,144,6.031108682,3757,3756,19,13645170000,montrealCryptoLocker
1DSLT5Gi4VCEV6b28gNjTi28B7wVtKnqQu,2013,313,0,1.833333333,3,0,5,211746459,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,14,2,0.5,1,0,2,112000000,montrealCryptoLocker
1BQxaPuL7DyNFyDVS1JAZDHHwT8jL3j1Q7,2013,299,118,0.644834274,223,89,2,500000000,montrealCryptoLocker
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2013,52,4,0.183333333,2,0,3,209795611,montrealCryptoLocker
1Kbk5XCfQd8drynpQQQoKCw9XUNDkgN8iE,2014,2,0,1,1,0,1,69900000,montrealCryptoLocker
16m1xrTb2U8NtqCCiTvy1w14Hw6TCtjJ57,2013,356,30,0.073016429,11,0,1,60000000,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,28,144,0.441318967,1374,11,2,800000000,montrealCryptoLocker
16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2013,310,0,0.5,1,0,2,120000000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,272,0,1,1,0,1,377360000,montrealCryptoLocker
18ssD3CQrMLRNUeC8z7UpKytF33LgEXBg8,2013,353,144,2.00E-07,2306,0,2,54563959,montrealCryptoLocker
1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,2014,2,144,0.914411058,822,11,1,200000000,montrealCryptoLocker
1BCRuRA9mgVuhSkLBgvVrgSP6MZ3ri9Xrt,2012,263,0,1,1,0,2,1350000000,montrealCryptoLocker
1LEq4WmpCrqBd7V3PywE2nvFUFC3QTe52x,2013,239,0,0.5,1,0,2,100000000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,240,2,1.5,2,0,2,2809860000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,184,0,0.029411765,1,0,2,51905599,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,168,4,5.5,6,0,8,8847300000,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2012,184,36,0.023739973,18,17,2,700702134,montrealCryptoLocker
16i7w5G2aoq8zqLDR3VJnawZ8VmYFZjVsd,2013,352,4,1.5,2,0,3,400000000,montrealCryptoLocker
1MKQEH7UW5EevY1oEepTAtpefiUKpNHcYj,2013,327,0,1,1,0,2,980470000,montrealCryptoLocker
12JCLRBETY3VyXkLv9h2izkGzv3FHpraPK,2013,324,4,0.5,1,0,2,85000000,montrealCryptoLocker
199aKfZUiNXFuk3TADJB2JpWVNXKReL3yw,2011,292,8,0.5,1,0,2,158000000,montrealCryptoLocker
1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,2013,352,144,5.907788499,4359,4359,44,1630100000,montrealCryptoLocker
1CVWpTNwNYGdKgZRohiiVFrnFNbw8anG9,2014,45,144,2.000079732,1498,0,3,1899400000,montrealCryptoLocker
149DHg7KuLX5132CELLcf1zJ1tAi68mFNo,2013,288,4,0.1,1,0,2,200000000,montrealCryptoLocker
1N16QAcAAKq8SQTyeuoEPgXFNJWmpXZXmB,2013,117,0,2,2,0,4,150000000,montrealCryptoLocker
1EH7JWaGEnqjeVK1KjWPdDBzmH8TS2F2Hr,2012,121,6,0.0625,1,0,2,50355175,montrealCryptoLocker
1B3npFNN8cU6rfeZxLikv5cSujCNfWHCcb,2013,125,14,0.015625,2,0,2,92500000,montrealCryptoLocker
15TUWbycJsvw5MGfApS6Ux4tAgL3ag2aNj,2013,329,2,0.007142857,1,0,1,30000000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,128,0,0.5,1,0,1,4270550000,montrealCryptoLocker
1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2013,164,4,0.166666667,1,0,2,2488000000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,5,0,1,1,0,1,772310000,montrealCryptoLocker
1Fez2DwG5vudNJXXFtwBF23wQE9tVepCt,2013,197,16,1.296875,4,0,2,135923838,montrealCryptoLocker
1BfayzsaMUaQPupVrF8yLotLjQF9sKzecn,2013,328,118,4.58E-18,13,13,2,1590000000,montrealCryptoLocker
1PaUBuSWKyaDL1NVxZZwdYK9jtwtDtnjHw,2013,305,4,0.5,1,0,2,130718000,montrealCryptoLocker
19Sf4YEbrGowvvHDKCW3u2e8B7SP2UPzZ7,2013,306,4,0.222222222,2,0,4,67872707,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,241,32,1.666030884,21,0,6,433955000,montrealCryptoLocker
1HaQTW2wyAuMRP5Ukq79mBCbCZjBbC9ZsL,2013,305,0,1,1,0,2,113700000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,354,8,0.020833333,1,0,2,3646620000,montrealCryptoLocker
1PNzqHdk3RGe8qtBeCEi3LejWF1Np5UkzU,2013,156,136,0.000976563,1,0,2,42110340,montrealCryptoLocker
1KVb9Zg9T3GRoJWoFJ18Toc5wXMctqaapz,2013,142,2,0.5,1,0,2,30000000,montrealCryptoLocker
1Fyw7LJM3HDyccHWFpPXjjncrTuLE2YnVG,2013,354,0,0.5,1,0,1,899950000,montrealCryptoLocker
1BrqhjRRgpCpyG54HvALqcrW34DryV3u1Q,2013,66,0,1,1,0,2,500000000,montrealCryptoLocker
126sk8mK4pKPGStciNssscEoEU8eeiqoUV,2014,61,144,3.07068423,1186,1084,3,430962171,montrealCryptoLocker
1JrJZwmpn5xGJchM8ohKxKpYk13qDZ4BCq,2013,332,0,2,2,0,2,135540268,montrealCryptoLocker
1MREw4wu7SbEYvi6feuGk6wSMZh6GrfCa3,2014,53,0,1,1,0,1,30000000,montrealCryptoLocker
1Eh5VSsJNAAzKCAksAF4f4aLSxskcBL6bP,2014,45,0,1,1,0,1,383300000,montrealCryptoLocker
1Nvd6pd9oFpiUfaAaeZHDZTbaLAZWGJVf5,2013,145,0,0.5,1,0,2,800000000,montrealCryptoLocker
14qfTVJiSH9dmAnnyhUswZM1HhX9yThgzJ,2013,271,0,4,4,0,8,754000000,montrealCryptoLocker
14qfTVJiSH9dmAnnyhUswZM1HhX9yThgzJ,2013,294,144,2.731532193,2526,1356,9,1270000000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,271,2,0.5,3,0,4,164397289,montrealCryptoLocker
1PtisLUXkgm3Rf2dZzsTuxwtfeQm1B5gxB,2013,310,8,0.625,2,0,2,109980000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,169,0,1,1,0,1,4642420000,montrealCryptoLocker
12cZEAGkTCnHmvgKP4GK1jXq36WrUkDiMh,2013,310,144,0.179751662,1177,0,1,200000000,montrealCryptoLocker
1M5sPacRrVFSqceDwAF8fqfUCmqRuHqs1D,2013,137,0,1,1,0,2,100000000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,185,0,0.038461538,1,0,2,51227319,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2012,124,0,0.5,1,0,2,225809332,montrealCryptoLocker
12jFgyZnbrnsCDx4pDMjaQUx5P16ZBy11k,2013,302,2,0.5,2,0,2,240000000,montrealCryptoLocker
1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,2013,280,138,1.717242457,247,116,34,2790000000,montrealCryptoLocker
13zzhoMhZbiFKKWLyMJK7y1ya2VkERhj6Q,2013,305,2,0.25,1,0,2,200000000,montrealCryptoLocker
1QFK5kyJEHTgWLsWtTrgU32ZUEqWjBH6RK,2014,41,4,0.5,1,0,2,39070000,montrealCryptoLocker
1FeBLqQgQ19FyEwwW8vHav3JufS4goTZ9P,2013,318,10,0.001157407,5,0,2,100000000,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2012,243,40,0.009526461,84,0,4,338163213,montrealCryptoLocker
15afQUpSwnKSDXGQ8WUEcgv1R7dPQHhvUm,2013,315,0,1,1,0,1,100000000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,20,6,6.34E-05,22,0,2,51902131,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,330,144,1.06777034,2001,0,2,1643880000,montrealCryptoLocker
16Js7ur35eX3cYBevVKRmmWqrGYuLttD6h,2013,338,0,1,1,0,2,469127238,montrealCryptoLocker
12YursV58dRT2c9iuZg3jEWfwgTDamBcnd,2013,289,2,1,1,0,2,36000000,montrealCryptoLocker
14pN1i2L6ftDknemJgosjcExuwK34bnLtV,2013,273,16,0.0078125,1,0,2,139165359,montrealCryptoLocker
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2013,33,6,0.375,1,1,1,552000000,montrealCryptoLocker
1N16QAcAAKq8SQTyeuoEPgXFNJWmpXZXmB,2013,225,0,0.5,1,0,2,100000000,montrealCryptoLocker
1ANXGuHijqG8zHcKvLFqkaoWT6BRPs5MvF,2013,339,30,0.039063953,3,0,1,49875000,montrealCryptoLocker
15t8jextJy8Zw3o76RxEWxBFp53kyhFAtL,2014,41,0,1,1,0,1,1203900000,montrealCryptoLocker
1DUvrP4u7NXDSuPW5y4cLe6QNCJuYUbH1Y,2013,271,14,0.03125,1,0,2,124794294,montrealCryptoLocker
12iuN2CtinxqxNh3aZZPUyChv5u5orHMLG,2013,306,2,0.5,1,0,2,50000000,montrealCryptoLocker
1YKrVcMxzB4VtSFLuCdHLsMW6DyxT9ovC,2014,2,2,0.035714286,1,0,1,31000000,montrealCryptoLocker
16cVG72goMe4sNqZhnpmnqfCMZ1uSFbUit,2012,212,108,0.25,2,0,4,351691607,montrealCryptoLocker
17Koj2BoZcdT617qdikBjFnd6XLAL66HK7,2013,362,56,1.438803151,633,0,1,96120000,montrealCryptoLocker
1PyV8nER63MzvDai5xGurUBwJsei64GHNj,2013,303,4,0.05,1,0,2,200000000,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,285,0,0.5,1,0,1,100000000,montrealCryptoLocker
1M5GHvYVAtwJ9aZi2GWiNpNQwcimYReXqs,2013,283,4,0.15625,2,0,1,199700000,montrealCryptoLocker
1M71U3REvt6aGJiXx89VqD8G16XhcPVFPj,2013,312,8,1.914487133,7,0,2,695638000,montrealCryptoLocker
1GYCQrYVK3puuQJa5eVoi7rcHETb3XtwRn,2014,47,2,2,2,1,3,910100000,montrealCryptoLocker
12Vs7fvmcCnVoQWzNFfTWcU4H7oaK6Y5G6,2012,280,6,0.25,1,0,2,623933034,montrealCryptoLocker
14MQWZDKrvhBvNeJP4NDLimFXvjcD1VQ1M,2013,313,26,0.410542879,12,12,4,264000000,montrealCryptoLocker
1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2014,158,4,0.166666667,1,0,1,44247600,montrealCryptoLocker
1F9BSt82UM8e89Aebrwic1eCMPCoGGEJxM,2013,282,0,1,1,0,1,200000000,montrealCryptoLocker
14pN1i2L6ftDknemJgosjcExuwK34bnLtV,2013,297,4,0.583333333,2,0,4,174787277,montrealCryptoLocker
18Az84HFW3Fi3ksb2d1oDqYapM7DxZVCxw,2013,294,0,2,2,0,4,249010000,montrealCryptoLocker
1BCRuRA9mgVuhSkLBgvVrgSP6MZ3ri9Xrt,2013,332,6,0.0625,1,0,1,41375457,montrealCryptoLocker
1DSLT5Gi4VCEV6b28gNjTi28B7wVtKnqQu,2013,275,122,0.25,3,0,3,123400000,montrealCryptoLocker
18NEYTeUAU1VFVhrruuc1oJveRZ2hHou5L,2013,281,2,0.333333333,1,0,2,600000000,montrealCryptoLocker
135N2nfAkextd6E25quXpM98qLSi2BccCb,2013,228,2,0.833333333,2,0,2,1.0596E+11,montrealCryptoLocker
1KELkBbKgWS7ovVF2GWP1PS7xdP83c6QGe,2013,257,18,0.2734375,4,0,6,254058656,montrealCryptoLocker
12wQZTDmA8onM3sEt4jwcvzDxnNXxD8Vza,2012,35,0,0.041666667,1,0,2,50289255,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,127,0,1,1,0,1,5627940000,montrealCryptoLocker
1BzhCdy3TtFJoYqd6fFdYFkPLz3phzxK6Y,2013,23,2,0.25,1,0,2,100231703,montrealCryptoLocker
1JnpFBrcFuZkoA1AyFGPYanSK733jmoiCo,2013,230,0,1,1,0,2,413250000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2013,202,12,1.3125,4,0,3,12753850000,montrealCryptoLocker
1KNtsQb3iiJFvHd5PuEycLNM4fNWrjYJmV,2013,252,2,0.043269231,5,0,1,50000000,montrealCryptoLocker
1LEq4WmpCrqBd7V3PywE2nvFUFC3QTe52x,2014,16,26,3.5,6,0,3,965282753,montrealCryptoLocker
1KpqZV4zzroHsCm6g66Ro5XEuQdpCLNSSV,2013,347,0,1,1,0,1,30000000,montrealCryptoLocker
1BHhxYc5DZcGMSzZtPreBKS3H5XPPABfp9,2013,227,144,2.394966984,2157,0,2,2000000000,montrealCryptoLocker
16XfNSRrUuLy198aFX3F13shEoRPzNcKdY,2013,311,2,0.5,1,0,1,200000000,montrealCryptoLocker
13hvCjX7pJHVTqEzS9R7G1fzCWyXgLtQBt,2014,26,4,0.5,1,0,1,204630000,montrealCryptoLocker
1LXrSb67EaH1LGc6d6kWHq8rgv4ZBQAcpU,2014,26,0,1,1,0,1,253520000,montrealCryptoLocker
1Kbk5XCfQd8drynpQQQoKCw9XUNDkgN8iE,2013,300,0,1,1,0,2,2100000000,montrealCryptoLocker
1HFLn7JP7FZrufvNKkQPEfAWGjKUdFZEmy,2013,313,8,0.091065047,5,1,13,350000000,montrealCryptoLocker
1PuLiFmAKhDVwkTggqzVGKMPGqXeoQFMzc,2014,35,144,1.026931868,1478,1446,4,1555478962,montrealCryptoLocker
1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2013,113,6,0.05625,2,0,2,440000000,montrealCryptoLocker
1LEq4WmpCrqBd7V3PywE2nvFUFC3QTe52x,2013,323,144,2.09820157,5837,5624,9,5986716000,montrealCryptoLocker
1PfpSmx1qg2tbREp1grWbSh8z1UojzT87p,2014,32,4,1.25,4,0,1,115004013,montrealCryptoLocker
15kBzDdrDS1VDobMcraULwWZG1ev1rMmr9,2013,295,144,0.112267162,2420,0,2,452272795,montrealCryptoLocker
1EueRvvAoT2q8CSxehVKk7XjnbWcCgjwbp,2013,295,144,0.351869571,546,0,2,30000000,montrealCryptoLocker
1HaQTW2wyAuMRP5Ukq79mBCbCZjBbC9ZsL,2013,263,0,1,1,0,2,158000000,montrealCryptoLocker
12YCuxJhEmWsgsyRKxRQu34AWoZw9Z7Gbg,2013,322,0,1,2,0,3,5040778734,montrealCryptoLocker
1L4GeXhRwbrYRftBhr9SLu87zkuB4bdSXK,2013,284,0,0.020833333,1,0,2,50203063,montrealCryptoLocker
1JrJZwmpn5xGJchM8ohKxKpYk13qDZ4BCq,2013,319,0,1,1,0,1,96772625,montrealCryptoLocker
